provider_id,qr_rating,facility_type,provider_status,license_status,license_type,license_certificate_type,socrata_operating_status,socrata_facilitytypegeneric,socrata_facilitytypeauthoritydesc,licensed_capacity,license_prior_capacity,total_available_slots,ages_served,age_min_months,age_max_months,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,hours_days_open,hours_weekly_hours,subsidy_participation,food_program_participation,funded_head_start,funded_early_head_start,funded_eceap,formerly_licensed,excluded_from_public_search,tribal_ea_shown,display_on_map,opt_in_map,license_update_approved,initial_license_year,socrata_licensecapacity,socrata_startingage,socrata_endingage,num_complaints,num_inspections,num_licenses,num_contacts,agegroup_infant,agegroup_preschool,agegroup_school_age,agegroup_toddler,complaints_serious_injury_field,langinstr_american_sign_language,langinstr_arabic,langinstr_chinese_mandarin,langinstr_english,langinstr_french,langinstr_somali,langinstr_spanish,langinstr_tagalog,language_american_sign_language,language_amharic,language_arabic,language_chinese_cantonese,language_chinese_mandarin,language_english,language_farsi,language_filipino,language_french,language_hindi,language_japanese,language_korean,language_oromo,language_other,language_pashto,language_persian,language_polish,language_portugese,language_punjabi,language_russian,language_somali,language_spanish,language_swahili,language_tagalog,language_telugu,language_tigrinya,language_ukrainian,language_urdu,language_vietnamese,slotavail_infant,slotavail_preschool,slotavail_school_age,slotavail_slots_available,slotavail_toddler,spec_accreditation,spec_child_outcomes,spec_curriculum_and_staff_supports,spec_family_engagement_and_partnerships,spec_interactions_and_environment,spec_professionalism,complaints_document_view,complaints_self_reported_no,complaints_self_reported_yes,complaints_valid_issues_1,complaints_valid_issues_2,complaints_valid_issues_3,complaints_valid_issues_4,complaints_valid_issues_5,complaints_valid_issues_6,complaints_valid_issues_other,contacts_role_primary_contact,contacts_role_primary_contractor,contacts_role_primary_licensor,contacts_role_secondary_contact,contacts_role_secondary_contractor,geo_region,inspections_checklist_type_childcareinspectionchecklist_pdf,inspections_checklist_type_childcaremonitoringchecklist_pdf,inspections_checklist_type_licensing_ccc_inspection_report,inspections_checklist_type_licensing_ccc_inspection_report_pdf,inspections_document_view,inspections_inspection_type_physical,inspections_inspection_type_virtual,langinstr_other,licensehist_facility_type_child_care_center,licensehist_facility_type_family_child_care_home,licensehist_facility_type_other,licensehist_facility_type_school_age_program,licensehist_license_status_closed,licensehist_license_status_open,licensehist_license_status_open_certified,licensehist_license_status_open_payment_only,licensehist_license_status_other,licensehist_license_status_pending,licensehist_license_status_reason_cannot_comply_with_requirements,licensehist_license_status_reason_capacity,licensehist_license_status_reason_change_license_to_child_care_facility,licensehist_license_status_reason_closed,licensehist_license_status_reason_dcyf_imposed,licensehist_license_status_reason_dlr_cps_investigation_s_complete,licensehist_license_status_reason_expired,licensehist_license_status_reason_failed_to_meet_annual_compliance_requirements,licensehist_license_status_reason_family_did_not_respond_to_renewal,licensehist_license_status_reason_license_issued_in_error,licensehist_license_status_reason_licensee_request,licensehist_license_status_reason_licensee_request_conversion_only,licensehist_license_status_reason_mlr_infraction_s,licensehist_license_status_reason_moved,licensehist_license_status_reason_moved_and_did_not_reapply,licensehist_license_status_reason_moved_conversion_only,licensehist_license_status_reason_moved_new_home_does_not_meet_mlr_s,licensehist_license_status_reason_name_change_modification_only,licensehist_license_status_reason_no_referral_licensee_request,licensehist_license_status_reason_no_referral_lifted_licensee_request,licensehist_license_status_reason_open_dlr_cps_investigation_s,licensehist_license_status_reason_other,licensehist_license_status_reason_provider_meets_mlr_s,licensehist_license_status_reason_revoked,licensehist_license_status_reason_suspended,licensehist_license_status_reason_unknown,licensehist_license_status_reason_withdrawn,licensehist_license_type_initial_1st,licensehist_license_type_initial_2nd,licensehist_license_type_initial_3rd,licensehist_license_type_initial_4th,licensehist_license_type_probationary,licensehist_license_type_unknown,licensehist_regulation_authority_dcyf,licensehist_regulation_authority_government,licensehist_regulation_authority_military,licensehist_regulation_authority_ospi,licensehist_regulation_authority_tribal
6186,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,13,13,0,other,18,36,other,other,other,other,other,,,5,50.0,False,False,No,No,No,False,False,False,True,True,True,2008,13,18 months,3 years 0 months,0,4,4,2,,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toddler,,,,,Interactions and Environment,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
5127,3,Family Child Care Home,Open,Open,Full,,,,,12,12,4,birth - 13 years 0 months,0,156,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,other,7,126.0,False,False,No,No,No,False,False,False,True,True,True,2008,,,,0,8,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,Name Change/Modification Only,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
3505,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,,6,,False,False,No,No,No,False,False,False,True,True,True,2008,,,,0,4,9,2,Infant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,Name Change/Modification Only,,,,,,,,Unknown,Withdrawn,Initial (1st),Initial (2nd),Initial (3rd),,,,DCYF,,,,
2792,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,34,34,2,other,15,72,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,True,True,2008,34,other,6 years 0 months,0,6,7,2,,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,,No Referral: Licensee Request,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
9935,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,6,7,2,Infant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interactions and Environment,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
5540,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2008,,,,0,4,12,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,Moved and did not reapply,,,,,,,other,,,,Unknown,,Initial (1st),Initial (2nd),,,,Unknown,DCYF,,,,
8928,3,Family Child Care Home,Open,Open,Full,,,,,12,12,2,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,True,False,No,No,No,False,True,False,True,True,True,2008,,,,0,6,8,2,Infant,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,Somali,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,Pending,,,,,,,,,,,,,,Moved,,,,,,,Open DLR/CPS Investigation(s),other,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
7060,3,Family Child Care Home,Open,Open,Full,,,,,12,12,10,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,other,other,7,167.88,True,True,No,No,No,False,False,False,True,True,True,2008,,,,0,6,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,,,,Open DLR/CPS Investigation(s),,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
4617,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,41,41,,1 month - 13 years 0 months,1,156,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,True,True,2009,41,1 month,13 years 0 months,2,7,8,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View,No,Yes,1,,,,,,,Primary Contact,,Primary Licensor,,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
6213,3,Family Child Care Home,Open,Open,Full,,,,,6,6,4,birth - 13 years 0 months,0,156,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,,,5,70.0,False,False,No,No,No,False,False,False,True,True,True,2008,,,,0,7,8,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,Tigrinya,,,,,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,Unknown,DCYF,,,,
3209,3,Family Child Care Home,Open,Open,Full,,,,,8,8,,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2008,,,,0,6,11,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,,No Referral: Licensee Request,,,,,,,Unknown,,Initial (1st),Initial (2nd),Initial (3rd),,,Unknown,DCYF,,,,
7132,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,other,other,other,other,other,other,other,7,93.5,True,False,No,No,No,False,False,False,True,True,True,2009,,,,0,6,7,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
2282,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,,6,143.9,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,5,12,2,Infant,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,Somali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,Name Change/Modification Only,,,,,,,,Unknown,,Initial (1st),Initial (2nd),Initial (3rd),Initial (4th),,,DCYF,,,,
6788,3,Family Child Care Home,Open,Open,Full,,,,,12,12,1,birth - 13 years 0 months,0,156,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,7:30 AM - 5:30 PM,,,5,50.0,True,True,No,No,No,False,False,False,True,True,True,2008,,,,0,5,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,French,,,,,,,,,,,,,,,,,,,,,,Preschool,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,,,,,,,No Referral Lifted: Licensee Request,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
1712,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,26,26,6,12 months - 6 years 0 months,12,72,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2009,26,12 months,6 years 0 months,0,4,4,2,,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,,Slots Available,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_3,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
7956,3,Family Child Care Home,Open,Open,Full,,,,,10,10,,birth - 13 years 0 months,0,156,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,24 hours,24 hours,7,60.0,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,6,10,2,Infant,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,Somali,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,Cannot comply with requirements,,,,,,Expired,,,,,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,Unknown,DCYF,,,,
1101,3,Family Child Care Home,Open,Open,Full,,,,,12,6,,birth - 13 years 0 months,0,156,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,True,True,No,No,No,False,False,False,False,False,True,2009,,,,0,7,10,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,Licensee request,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,,DCYF,,,,
7185,3,Family Child Care Home,Open,Open,Full,,,,,11,11,,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,3,8,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,English,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,Name Change/Modification Only,,,,,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
8439,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,40,40,,1 month - 13 years 0 months,1,156,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,,,5,55.0,True,True,No,No,No,False,False,False,True,True,True,2009,40,1 month,13 years 0 months,2,6,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,View,No,,1,,3,,,,,Primary Contact,,Primary Licensor,,,region_1,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
6431,3,Family Child Care Home,Open,Open,Full,,,,,12,12,4,3 years 0 months - 13 years 0 months,36,156,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,,,5,52.5,True,True,No,No,No,False,False,False,True,True,True,2008,,,,0,6,5,2,,Preschool,School-age,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,,Preschool,School Age,Slots Available,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
8802,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,7,112.0,True,True,No,No,No,False,False,False,True,True,True,2009,,,,0,4,5,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
4283,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,6,10,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,Expired,,,,,,,Moved,,,,,,,Open DLR/CPS Investigation(s),,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
2350,3,Family Child Care Home,Open,Open,Full,,,,,12,12,2,birth - 13 years 0 months,0,156,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,,6,84.0,True,False,No,No,No,False,False,False,True,True,True,2009,,,,0,6,8,3,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),,,,,Unknown,DCYF,,,,
6033,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,24,24,,other,1,132,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,7:00 AM - 5:30 PM,,,5,52.5,False,False,No,No,No,False,False,False,True,True,True,2009,24,1 month,11 years 0 months,1,6,9,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,region_1,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,Expired,,,,Licensee request,,,,,,,Name Change/Modification Only,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
3221,3,Family Child Care Home,Open,Open,Full,,,,,12,15,,2 years 0 months - 13 years 0 months,24,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2005,,,,0,5,8,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,Moved,,Moved - Conversion Only,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
4341,3,Family Child Care Home,Open,Open,Full,,,,,11,11,,birth - 13 years 0 months,0,156,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,7,105.0,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,7,8,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,ChildCareMonitoringChecklist.pdf,Licensing CCC Inspection Report,,View,Physical,Virtual,,,Family Child Care Home,,,Closed,Open,,,,,,,,Closed,,,,Failed to meet annual compliance requirements,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
7935,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,106,106,30,1 month - 13 years 0 months,1,156,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,,,5,62.5,True,True,No,No,No,False,False,False,True,True,True,2009,106,1 month,13 years 0 months,8,5,6,3,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,Interactions and Environment,,View,No,Yes,1,,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
3116,3,Family Child Care Home,Open,Open,Full,,,,,9,9,4,birth - 13 years 0 months,0,156,other,other,other,other,other,,,5,50.0,False,False,No,No,No,False,False,False,True,True,True,2009,,,,0,7,6,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,,Initial (1st),,,,,,DCYF,,,,
10242,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,45,45,10,1 month - 13 years 0 months,1,156,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,4:30 AM - 5:00 PM,,,5,62.5,True,True,No,No,No,False,False,False,True,True,True,2009,45,1 month,13 years 0 months,0,5,9,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_1,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,Closed,,,Expired,,,,,,,,,,,Name Change/Modification Only,,No Referral Lifted: Licensee Request,,,,,,Unknown,,Initial (1st),Initial (2nd),,,,Unknown,DCYF,,,,
