provider_id,qr_rating,licensed_capacity,num_visits,age_min,age_max,license_age_days,visits_count,violations_count,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,facility_type_ccc,facility_type_fcc,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced_count,visits_announced_unannounced_count
1094,4,165,7,0,6,1409,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
6138,5,36,4,3,6,2076,4,3,0,0,0,0,1,1,1,1,0,0,0,6,6,6,0,0,0,0,0,1,0,0,4
2177,5,199,4,4,12,64,4,3,0,1,0,0,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,4
4870,3,199,4,5,12,200,4,3,0,0,0,0,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,4
6125,3,120,5,5,12,306,5,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5629,4,74,6,0,12,324,6,5,0,0,0,0,0,0,0,1,0,0,0,9,12,14,0,0,0,0,0,1,0,0,6
1221,5,199,6,5,12,575,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,2,4
2314,5,18,5,3,5,2374,5,4,0,0,0,0,1,0,0,1,0,0,0,9,9,6,0,0,0,0,0,1,0,0,5
4583,5,36,6,3,5,2830,6,5,0,0,0,0,1,0,0,1,0,0,0,6,6,6,0,0,0,0,0,1,0,0,6
5890,5,36,6,3,5,173,6,1,0,0,0,1,1,1,1,1,0,0,0,9,9,0,0,0,,,,,,0,6
2312,4,76,6,0,12,425,6,5,0,0,0,0,0,1,1,1,0,0,0,10,10,0,0,0,,,,,,0,6
4058,5,36,7,3,5,241,7,2,0,0,0,1,1,1,1,1,0,0,0,9,9,0,0,0,,,,,,0,7
2600,4,83,8,0,6,1432,8,6,0,1,0,0,0,0,1,1,0,0,0,10,13,13,0,0,,,,,,1,7
3620,4,24,11,3,12,351,11,5,0,0,0,0,0,1,0,1,0,0,0,8,11,18,0,0,0,0,0,0,0,3,8
3572,5,12,6,3,12,554,6,6,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,0,0,0,0,1,0,0,6
1548,5,18,6,2,6,506,6,2,0,1,0,0,0,1,1,1,0,0,0,9,9,0,0,0,,,,,,0,6
2504,4,15,11,0,12,348,11,4,0,0,0,0,0,1,1,1,0,4,7,8,11,12,11,3,0,0,0,0,0,0,11
5722,5,18,7,3,5,1482,7,0,0,0,0,0,1,1,1,1,0,0,0,8,11,0,0,0,0,0,0,0,0,0,7
3682,4,8,7,0,12,3175,7,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,7
1382,5,72,10,3,6,2509,10,6,0,0,0,0,1,1,0,1,0,0,0,16,16,0,0,0,0,0,0,0,0,0,10
5555,4,25,10,3,12,1926,10,7,0,0,1,0,0,1,0,1,0,0,0,8,11,18,0,0,0,0,0,0,0,0,10
3958,3,15,9,0,12,2426,9,3,0,0,0,0,0,0,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,1,8
1123,5,190,8,0,12,2305,8,2,0,0,0,0,0,1,1,1,0,0,0,9,12,14,0,0,,,,,,0,8
1441,5,80,6,0,5,93,6,2,0,0,0,1,1,0,0,1,0,0,0,9,12,0,9,0,,,,,,0,6
5024,5,64,7,0,5,150,7,3,0,0,0,1,0,0,0,1,0,4,4,9,0,0,0,4,,,,,,0,7
1063,5,36,6,3,5,68,6,3,0,0,0,1,1,1,1,1,0,0,0,9,9,0,9,0,,,,,,1,5
2954,3,8,6,0,12,72,6,2,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,0,6
5641,4,8,8,0,12,1506,8,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
5118,5,36,6,3,5,1452,6,5,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
1898,5,54,10,3,5,1423,10,3,0,0,0,0,1,1,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,1,9
5682,5,54,7,3,5,66,7,2,0,0,0,1,1,1,1,1,0,0,0,9,9,0,9,0,,,,,,2,5
217,5,54,6,3,5,1766,6,3,0,0,0,1,1,0,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,0,6
3740,5,45,9,0,12,1480,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3498,5,99,7,2,12,1480,7,3,0,0,0,0,0,0,0,1,0,0,9,10,13,20,15,0,0,0,0,0,0,1,6
5718,5,99,7,0,5,2445,7,2,0,0,0,0,0,0,0,1,0,5,8,9,12,25,14,4,0,0,0,0,0,1,6
1313,5,45,8,0,12,1430,8,1,0,0,0,0,0,0,0,1,0,5,8,10,9,0,9,4,0,0,0,0,0,2,6
1738,5,75,11,3,5,47,11,4,0,0,0,1,1,0,0,1,0,0,0,9,9,0,9,0,,,,,,1,10
2762,5,54,9,3,5,1453,9,2,0,0,0,0,1,0,1,1,0,0,0,9,9,0,9,0,0,0,0,0,0,2,7
5065,4,8,9,0,12,2477,9,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,9
2193,5,48,7,0,12,1479,7,5,0,0,0,0,0,0,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,7
3668,3,12,6,0,12,2152,6,5,0,0,0,0,0,0,1,1,0,0,0,10,12,15,0,0,,,,,,1,5
6521,5,250,16,0,12,1206,16,8,0,0,0,0,0,0,1,1,0,6,9,10,13,20,15,5,,,,,,1,15
220,4,11,9,0,12,2630,9,5,0,0,0,0,0,0,1,1,0,0,0,10,11,11,0,0,,,,,,1,8
2929,4,150,8,4,12,2873,8,6,0,1,0,0,0,1,1,1,0,0,0,0,0,14,0,0,,,,,,0,8
5335,3,8,8,0,12,2899,8,3,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,0,8
3889,5,12,9,0,12,2603,9,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,8
3198,3,8,8,0,12,2529,8,2,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,1,7
1151,5,100,6,0,12,3133,6,4,0,0,0,0,0,1,1,1,0,0,0,0,13,20,0,0,0,0,0,0,0,0,6
1952,5,199,11,0,12,2558,11,10,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,11
1158,1,15,4,0,12,246,4,3,0,0,0,0,0,0,1,1,0,0,0,10,10,0,0,0,,,,,,0,4
76,5,150,6,5,12,2311,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6
1937,5,150,7,5,12,2635,7,3,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,7
4828,5,250,7,5,12,2587,7,6,0,0,0,0,0,0,1,1,0,0,0,0,13,20,0,0,,,,,,0,7
5054,5,15,8,0,12,414,8,4,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,0,8
5562,5,125,6,5,12,2924,6,4,0,0,0,0,0,0,1,1,0,0,0,0,12,19,0,0,0,0,0,0,0,0,6
1203,5,170,7,0,12,2439,7,5,0,0,0,0,1,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,7
4974,2,8,6,0,12,3228,6,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
5526,5,8,7,0,12,403,7,3,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,0,7
15,5,12,8,0,12,722,8,3,0,0,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,1,7
195,3,12,16,0,12,2992,16,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,1,15
6327,3,82,6,1,6,2705,6,5,1,0,0,0,0,0,1,1,0,0,0,15,20,20,0,0,0,0,0,0,0,0,6
3181,4,90,7,0,12,2416,7,5,0,0,0,0,1,1,1,1,0,0,0,15,20,25,0,0,,,,,,1,6
1011,1,8,6,1,12,66,6,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,6
460,4,12,8,0,12,2468,8,4,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,7
5673,4,100,6,5,12,1551,6,5,0,0,0,0,0,0,1,1,0,0,0,0,0,20,0,0,,,,,,0,6
5236,4,12,6,0,12,2873,6,4,0,0,0,0,0,0,1,1,0,0,0,12,12,12,0,0,0,0,0,0,0,0,6
2659,4,12,7,0,12,2914,7,2,0,0,0,0,0,0,1,1,0,0,0,10,13,15,0,0,,,,,,1,6
1077,5,150,6,5,12,1468,6,4,0,1,0,0,0,1,1,1,0,0,0,0,0,20,0,0,,,,,,1,5
3487,4,5,6,0,12,680,6,2,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2675,5,69,6,5,12,2908,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,6
2681,5,95,14,0,12,2584,14,4,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,0,14
6279,5,95,7,0,12,2936,7,5,0,0,0,1,1,0,1,1,0,0,0,10,15,15,0,0,0,0,0,1,0,0,7
4317,5,150,6,5,12,2668,6,3,0,1,0,0,0,1,1,1,0,0,0,0,12,20,0,0,,,,,,0,6
207,5,45,9,0,12,2290,9,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,8
511,4,8,6,0,12,2311,6,5,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,1,5
2290,4,37,13,0,12,1488,13,8,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,13
6080,5,99,21,0,12,2398,21,13,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,2,19
2403,3,75,8,0,12,2315,8,4,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,8
748,4,8,17,0,12,47,17,7,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,0,17
6326,3,8,9,0,12,2308,9,1,0,1,1,0,0,1,1,0,1,,,,,,,,,,,,,0,9
409,5,199,7,3,12,200,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,1,6
3469,5,135,24,0,12,1529,24,11,0,0,0,0,0,0,1,1,0,0,0,10,15,20,0,0,,,,,,0,24
5066,5,136,11,0,12,2580,11,8,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,11
5911,5,183,6,5,12,263,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,6
4008,3,12,11,0,12,2504,11,9,0,0,0,0,0,0,1,1,0,0,0,12,12,12,0,0,,,,,,1,10
6065,5,12,7,1,12,2808,7,3,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0,0,,,,,,2,5
5355,4,8,6,0,12,1303,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,6
4645,5,100,7,5,12,3053,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,7
490,3,150,6,5,12,857,6,2,0,1,0,0,0,1,1,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,6
2227,5,150,7,4,12,3009,7,4,0,0,0,0,0,0,1,1,0,0,0,0,13,20,0,0,0,0,0,0,0,0,7
417,5,99,6,0,12,2769,6,6,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,6
128,4,150,9,0,12,910,9,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,1,0,0,0,0,0,9
5481,4,99,8,0,12,3278,8,5,0,1,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,0,8
5336,4,12,6,0,12,2675,6,2,0,0,0,0,0,1,0,1,0,0,0,5,5,8,0,0,,,,,,0,6
5059,5,8,7,0,12,47,7,3,0,0,0,0,0,1,1,0,1,,,,,,,,0,0,0,0,0,1,6
5533,5,12,6,0,12,1255,6,2,0,1,1,0,0,1,1,1,0,0,0,12,12,12,0,0,,,,,,1,5
1506,3,8,8,0,12,2713,8,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,8
6529,5,65,6,2,12,2682,6,3,0,0,0,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,6
201,4,69,7,0,12,3259,7,4,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,7
2354,5,199,15,0,12,2776,15,8,0,0,0,1,0,1,1,1,0,0,0,10,13,25,0,0,0,0,0,0,0,1,14
2522,5,161,12,0,12,1434,12,10,0,1,0,1,1,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,12
5616,5,12,6,0,12,3158,6,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,1,0,0,6
872,5,100,6,5,12,2383,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,1,0,2,4
5667,5,150,7,5,12,325,7,5,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,6
2802,5,50,6,0,12,2433,6,4,0,0,0,0,1,1,1,1,0,0,0,10,13,15,0,0,0,0,0,1,0,0,6
3409,4,12,7,0,12,2914,7,3,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0,0,0,0,0,0,0,0,7
3855,5,199,6,5,12,2802,6,2,0,1,0,0,0,1,1,1,0,0,0,0,0,15,0,0,,,,,,0,6
6380,4,8,6,0,12,3000,6,4,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,1,5
1811,3,8,6,0,12,3235,6,5,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,0,6
1534,4,111,11,0,12,2787,11,11,0,1,1,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,10
4041,4,8,6,0,12,2768,6,4,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,0,6
4055,5,145,12,0,12,1737,12,6,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,12
3915,3,12,10,0,12,2467,10,3,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,9
1774,4,12,7,0,12,3286,7,5,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,,,,,,0,7
919,5,150,6,5,12,3382,6,4,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,6
6106,4,21,6,4,12,3333,6,4,0,0,0,0,0,1,1,1,0,0,0,0,0,25,0,0,,,,,,0,6
4743,5,150,9,0,6,675,9,5,0,0,0,0,0,0,1,1,0,0,0,9,12,19,0,0,0,0,0,0,0,2,7
5435,5,15,11,0,12,220,11,4,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,3,8
5758,5,100,7,0,12,2661,7,5,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,6
3727,5,100,9,0,12,2353,9,3,0,0,0,0,0,0,0,1,0,0,0,10,14,15,0,0,,,,,,1,8
2037,3,11,5,0,12,2382,5,4,0,0,0,0,0,1,0,1,0,0,0,8,8,8,0,0,,,,,,0,5
1804,5,12,6,0,12,3099,6,5,0,0,0,0,0,0,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,5
4318,5,122,12,0,12,2290,12,8,0,1,0,0,0,0,1,1,0,0,0,9,12,20,0,0,0,0,0,0,0,1,11
2902,3,8,9,0,12,3020,9,1,0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,9
5924,4,8,9,0,12,2930,9,4,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,9
1759,3,8,8,0,12,2669,8,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,1,7
6460,5,199,9,0,12,2945,9,6,0,0,0,0,1,1,0,1,0,0,0,10,13,20,0,0,1,0,0,0,0,0,9
3690,4,8,6,0,12,3270,6,3,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,1,0,6
3032,5,150,6,5,12,2655,6,3,0,0,0,0,0,0,1,1,0,0,0,0,13,20,0,0,0,0,0,0,0,0,6
5845,5,150,6,5,12,1275,6,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5
553,5,94,7,0,12,2283,7,5,0,1,1,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,6
3589,4,8,11,0,12,2300,11,8,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,11
3486,5,80,7,0,12,2280,7,3,0,0,0,0,1,1,0,1,0,0,0,15,20,0,0,0,,,,,,1,6
1856,5,40,6,0,12,2311,6,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,1,5
4383,4,8,9,0,12,2949,9,6,0,1,1,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,9
3982,5,8,7,0,12,2937,7,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
3182,5,8,6,0,12,2441,6,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,6
6509,4,165,6,0,12,2600,6,4,0,0,0,0,0,1,1,1,0,0,0,15,20,25,0,0,,,,,,0,6
2987,5,115,7,5,12,3054,7,4,0,1,0,0,0,1,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7
6102,4,100,7,5,12,2637,7,4,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,,,,,,0,7
5013,4,100,7,4,12,3119,7,4,0,1,0,0,0,1,1,1,0,0,0,0,0,20,0,0,,,,,,0,7
5788,3,12,8,0,12,3140,8,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,7
1790,2,5,9,0,12,2796,9,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,1,8
2779,5,150,6,5,12,2635,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6
2524,4,100,9,0,12,2514,9,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,9
3258,4,42,7,0,12,2416,7,3,0,0,0,0,0,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,1,6
5829,5,8,8,0,12,2893,8,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,2,6
5643,5,8,6,0,12,2390,6,1,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,6
3490,5,12,8,0,12,2467,8,5,0,0,0,0,0,1,0,1,0,0,0,9,12,19,0,0,0,0,0,0,0,0,8
5492,5,8,8,0,12,2522,8,3,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,1,0,8
730,3,8,11,0,12,2585,11,3,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,3,8
4316,5,245,16,0,12,2550,16,8,0,1,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,16
1342,5,112,6,0,5,2482,6,5,0,1,0,0,0,0,1,1,0,0,0,9,14,19,0,0,,,,,,1,5
3048,5,8,6,0,12,2551,6,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2869,4,64,6,0,12,3130,6,6,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,6
2513,5,150,6,5,12,2594,6,3,0,1,0,0,0,1,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6
653,4,73,8,0,12,1482,8,8,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,1,7
834,5,199,6,3,12,2552,6,5,0,0,0,0,1,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
2162,4,199,12,0,12,3197,12,7,0,0,0,0,0,1,0,1,0,6,9,10,13,20,15,5,,,,,,1,11
2095,4,165,9,0,12,3096,9,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,9
5947,4,94,8,0,12,2958,8,5,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,1,7
1908,5,150,9,5,12,512,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9
4235,2,8,6,0,12,2959,6,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
2253,4,12,8,0,12,1436,8,4,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,8
5200,4,58,7,0,12,1408,7,5,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,7
3399,1,99,8,1,12,3979,8,6,0,0,0,0,0,0,1,1,0,0,0,15,20,0,0,0,0,0,1,0,0,0,8
3289,5,162,9,0,12,2528,9,7,0,0,0,0,0,1,1,1,0,0,0,10,13,20,0,0,0,0,0,0,0,0,9
5484,4,8,7,0,12,3136,7,5,0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,7
224,4,8,6,0,12,1370,6,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,6
2106,5,15,8,0,12,152,8,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,0,8
4132,4,47,7,0,12,2398,7,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,2,5
5632,5,169,10,0,12,138,10,6,0,0,0,0,0,1,0,1,0,0,0,10,13,15,0,0,,,,,,2,8
1863,2,8,8,0,12,2410,8,4,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,7
6282,5,152,16,0,12,437,16,9,0,0,0,0,0,0,0,1,0,0,0,10,13,0,0,0,,,,,,0,16
6311,4,124,11,0,12,3335,11,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,11
3464,4,12,15,0,12,2384,15,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,2,13
1266,5,12,8,0,12,1181,8,5,0,0,0,0,0,0,0,1,0,6,9,10,13,20,15,5,0,0,0,0,0,1,7
2888,5,125,6,4,12,2980,6,4,0,0,0,0,0,0,0,1,0,0,0,0,12,19,0,0,0,0,0,1,0,0,6
1103,3,8,6,0,12,2364,6,3,0,1,1,0,0,1,1,0,1,,,,,,,,,,,,,1,5
6262,4,219,18,0,12,2795,18,11,0,1,0,0,0,1,0,1,0,0,0,10,15,20,0,0,,,,,,2,16
5835,5,100,7,2,12,3216,7,6,0,1,0,0,0,1,1,1,0,0,8,9,12,19,12,0,0,0,0,0,0,0,7
6169,4,100,6,10,12,2602,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6
6305,5,79,7,2,12,2427,7,5,0,1,1,0,0,1,1,1,0,0,0,9,12,19,0,0,0,0,0,1,0,1,6
5148,4,79,10,0,12,2690,10,5,0,0,1,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,10
1494,5,5,7,1,5,1487,7,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,6
4923,4,42,8,0,12,3256,8,7,0,1,1,0,0,1,1,1,0,0,0,15,15,25,0,0,,,,,,1,7
3285,3,48,11,0,12,2557,11,8,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,0,11
5474,5,24,11,4,12,2637,11,5,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,2,9
4683,5,199,14,0,12,2441,14,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,13
5875,5,199,13,0,12,2315,13,7,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,12
419,5,199,17,0,12,2441,17,9,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,0,17
3443,5,199,15,0,12,2339,15,11,0,1,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,0,15
3108,5,12,6,0,12,2433,6,5,0,0,0,0,0,1,0,1,0,0,0,9,12,12,0,0,,,,,,1,5
2139,4,150,7,5,12,2398,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,,,,,,0,7
2695,4,175,8,5,12,269,8,6,0,1,0,0,0,1,1,1,0,0,0,0,12,19,0,0,0,0,0,0,0,0,8
3930,5,150,7,4,12,3284,7,1,0,0,0,0,0,0,0,1,0,0,0,0,12,19,0,0,0,0,0,0,0,1,6
2948,4,200,6,5,12,2564,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,6
6363,3,8,7,0,5,2517,7,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,7
1878,4,199,19,0,12,2490,19,12,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,18
4738,4,100,7,5,12,493,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7
5366,4,40,8,0,12,1328,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,8
1509,3,188,11,0,12,1527,11,7,0,0,0,0,0,0,0,1,0,0,0,10,13,20,0,0,,,,,,2,9
870,4,186,33,0,12,2409,33,20,0,1,0,0,0,1,1,1,0,0,0,10,13,20,0,0,,,,,,1,32
249,4,72,9,5,12,2529,9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,25,0,0,,,,,,3,6
2438,5,72,8,1,5,36,8,7,0,1,1,1,0,1,1,1,0,0,0,9,14,0,0,0,,,,,,0,8
2178,4,145,29,0,12,1529,29,14,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,2,26
5609,4,8,8,0,12,61,8,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,8
5155,4,12,6,0,12,775,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,0,6
4066,4,100,9,5,12,225,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3308,5,91,11,0,12,1457,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
3550,5,158,12,0,12,309,12,10,0,0,0,0,0,1,0,1,0,0,0,10,13,20,0,0,,,,,,1,11
5885,5,8,6,1,12,820,6,5,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,6
1792,5,246,9,3,12,1450,9,6,0,1,0,0,0,1,0,1,0,0,0,15,20,25,0,0,0,0,0,0,0,3,6
4990,1,8,9,0,12,6519,9,6,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,9
5317,5,150,6,5,12,2963,6,2,0,0,0,0,0,0,0,1,0,0,0,0,12,19,0,0,0,0,0,0,0,0,6
5279,4,150,8,5,12,3354,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5360,4,100,6,5,12,302,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3441,4,196,6,5,12,1579,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,,,,,,0,6
510,5,199,9,3,12,460,9,7,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,8
