provider_id,qr_rating,provider_service_type,license_type,total_licensed_capacity,licensed_home_capacity,licensed_infant_capacity,licensed_toddler_capacity,licensed_preschool_capacity,licensed_school_age_capacity,licensed_preschool_and_school_age_capacity,licensed_resident_camp_capacity,licensed_nyo_capacity,capacity_on_site,license_age_days,school_district_operated_program,cccap_fa_status_d1,cccap_authorization_status,head_start,accepts_cccap_on_site,accepting_new_children,openings_infant,openings_toddler,openings_preschool,openings_school_age,hours_of_operation,operating_hours_per_week,licensed_to_serve,has_documented_complaint,has_documented_stage_ii,has_documented_injury_investigation,has_documented_adverse_action,language_amharic,language_arabic,language_chinese,language_english,language_farsi,language_french,language_german,language_hebrew,language_hindi,language_italian,language_japanese,language_other,language_portuguese,language_punjabi,language_russian,language_sign_language,language_spanish,language_tagalog,language_ukrainian,language_urdu,need_cognitive_delays,need_diabetes,need_food_dietary,need_medical_special_procedures,need_none,need_physical_delays_limitations,need_respiratory_illness,need_seizure_disorders,need_social_emotional_behaviors,need_speech_communication,need_willing_to_support,geo_county
712,3,Child Care Center,Permanent,60.0,,,,60.0,,0.0,,,60.0,11063,False,False,False,False,False,True,0.0,0.0,23.0,,Monday 08:00 AM 03:00 PM Tuesday 08:00 AM 03:00 PM Wednesday 08:00 AM 03:00 PM Thursday 08:00 AM 03:00 PM Friday 08:00 AM 03:00 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,,county_1
204,4,Child Care Center,Permanent,52.0,,,,52.0,,0.0,,,52.0,1110,True,False,False,False,False,True,0.0,0.0,3.0,0.0,Monday 07:45 AM 02:45 PM Tuesday 07:45 AM 02:45 PM Wednesday 07:45 AM 02:45 PM Thursday 07:45 AM 02:45 PM Friday 07:45 AM 02:45 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
1357,1,Preschool Program,Permanent,128.0,,,,0.0,,128.0,,,128.0,1077,True,False,False,False,False,True,0.0,0.0,35.0,0.0,Tuesday 07:45 AM 03:25 PM Wednesday 07:45 AM 03:25 PM Thursday 07:45 AM 03:25 PM Friday 07:45 AM 03:25 PM,30.67,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,,,county_18
999,4,Preschool Program,Permanent,40.0,,,,0.0,,40.0,,,40.0,3723,True,True,False,False,True,True,0.0,0.0,2.0,0.0,other,33.75,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
4292,5,Child Care Center,Permanent,49.0,,,,49.0,,0.0,,,49.0,9996,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_13
1110,5,Preschool Program,Permanent,48.0,,,,48.0,,0.0,,,48.0,5656,True,True,False,False,True,True,0.0,0.0,10.0,0.0,Monday 08:00 AM 03:30 PM Tuesday 08:00 AM 03:30 PM Wednesday 08:00 AM 03:30 PM Thursday 08:00 AM 03:30 PM Friday 08:00 AM 03:30 PM,37.5,Preschool,False,True,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_46
686,1,Child Care Center,Permanent,60.0,,,,0.0,,60.0,,,60.0,9643,False,False,False,False,False,True,0.0,4.0,6.0,8.0,other,46.25,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
3983,4,Child Care Center,Permanent,58.0,,,,0.0,,58.0,,,58.0,7756,False,False,False,False,False,True,0.0,0.0,5.0,5.0,Monday 08:30 AM 05:00 PM Tuesday 08:30 AM 05:00 PM Wednesday 08:30 AM 05:00 PM Thursday 08:30 AM 05:00 PM Friday 08:30 AM 05:00 PM,42.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
1760,2,Child Care Center,Permanent,45.0,0.0,10.0,15.0,0.0,0.0,20.0,0.0,0.0,45.0,8711,False,True,True,False,True,True,7.0,3.0,13.0,0.0,Monday 08:00 AM 04:00 PM Tuesday 08:00 AM 04:00 PM Wednesday 08:00 AM 04:00 PM Thursday 08:00 AM 04:00 PM Friday 08:00 AM 04:00 PM,40.0,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_37
2924,1,Child Care Center,Permanent,80.0,,,,0.0,,80.0,,,80.0,5791,True,False,False,False,False,True,0.0,0.0,5.0,0.0,Monday 8:00 AM 3:30 PM Tuesday 8:00 AM 3:30 PM Wednesday 8:00 AM 3:30 PM Thursday 8:00 AM 3:30 PM Friday 8:00 AM 3:30 PM,37.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,,,county_11
72,4,Child Care Center,Permanent,40.0,,,,0.0,,40.0,,,40.0,9239,False,True,False,False,True,True,0.0,0.0,2.0,0.0,other,32.92,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
726,5,Child Care Center,Permanent,102.0,0.0,10.0,34.0,0.0,0.0,58.0,0.0,0.0,102.0,5106,False,True,True,False,True,True,4.0,9.0,14.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Preschool",True,True,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
966,1,Child Care Center,Permanent,85.0,0.0,10.0,40.0,0.0,0.0,35.0,0.0,0.0,85.0,6802,False,False,False,False,False,True,,,,,other,56.0,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,Portuguese,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_25
185,1,Child Care Center,Permanent,49.0,0.0,0.0,10.0,0.0,0.0,39.0,0.0,0.0,49.0,4403,False,False,False,False,False,True,0.0,0.0,0.0,0.0,other,33.75,"Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
3893,1,Child Care Center,Permanent,258.0,0.0,20.0,54.0,0.0,0.0,184.0,0.0,0.0,258.0,11509,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 6:30 AM 6:00 PM Tuesday 6:30 AM 6:00 PM Wednesday 6:30 AM 6:00 PM Thursday 6:30 AM 6:00 PM Friday 6:30 AM 6:00 PM,57.5,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,Russian,,,,,,Cognitive Delays,,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,,,county_41
2661,2,Child Care Center,Permanent,73.0,,,,0.0,,73.0,,,73.0,2901,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 08:00 AM 03:30 PM Tuesday 08:00 AM 03:30 PM Wednesday 08:00 AM 03:30 PM Thursday 08:00 AM 03:30 PM,30.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_31
4084,2,Child Care Center,Permanent,86.0,,,,0.0,,86.0,,,86.0,5558,False,False,False,False,False,True,0.0,0.0,5.0,4.0,Monday 08:30 AM 03:30 PM Tuesday 08:30 AM 03:30 PM Wednesday 08:30 AM 03:30 PM Thursday 08:30 AM 03:30 PM Friday 08:30 AM 03:30 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
3696,2,Preschool Program,Permanent,32.0,0.0,8.0,10.0,0.0,0.0,14.0,0.0,0.0,32.0,11477,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers, Preschool",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_3
3766,2,Child Care Center,Permanent,92.0,,,,0.0,,92.0,,,92.0,154,False,True,False,False,True,True,0.0,0.0,12.0,0.0,Monday 7:00 AM 6:00 PM Tuesday 7:00 AM 6:00 PM Wednesday 7:00 AM 6:00 PM Thursday 7:00 AM 6:00 PM Friday 7:00 AM 6:00 PM,55.0,Mixed Preschool School Age,False,True,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
986,1,Child Care Center,Permanent,86.0,0.0,0.0,13.0,0.0,0.0,73.0,0.0,0.0,86.0,2895,False,False,False,False,False,True,0.0,4.0,15.0,0.0,other,20.0,"Toddlers, Preschool",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
2355,2,Child Care Center,Permanent,60.0,,,,0.0,,60.0,,,60.0,6158,False,False,False,False,False,False,0.0,0.0,0.0,0.0,Monday 8:15 AM 3:30 PM Tuesday 8:15 AM 3:30 PM Wednesday 8:15 AM 3:30 PM Thursday 8:15 AM 3:30 PM Friday 8:15 AM 3:30 PM,36.25,Preschool,False,False,False,False,,,,English,,,,,,,Japanese,,,,,,,,,,Cognitive Delays,,Food/Dietary,Medical/Special Procedures,,,,,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
1354,4,Child Care Center,Permanent,80.0,,,,80.0,,0.0,,,80.0,5072,False,False,False,False,False,True,0.0,0.0,0.0,0.0,other,52.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
2120,1,Child Care Center,Permanent,50.0,,,,0.0,,50.0,,,50.0,6374,False,False,False,False,False,True,0.0,0.0,20.0,100.0,other,51.5,Mixed Preschool School Age,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,county_19
1681,1,Preschool Program,Permanent,24.0,,,,24.0,,0.0,,,24.0,7997,False,False,False,False,False,True,,,,,Monday 8:00 AM 3:00 PM Tuesday 8:00 AM 3:00 PM Wednesday 8:00 AM 3:00 PM Thursday 8:00 AM 3:00 PM Friday 8:00 AM 3:00 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,,,,,,,county_4
2641,2,Child Care Center,Permanent,128.0,,,,128.0,,0.0,,,128.0,11509,False,False,False,False,False,True,0.0,0.0,15.0,0.0,other,95.83,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_4
232,4,Child Care Center,Permanent,40.0,,,,0.0,,40.0,,,40.0,1741,True,True,False,False,True,True,0.0,0.0,7.0,0.0,Monday 07:30 AM 02:30 PM Tuesday 07:30 AM 02:30 PM Wednesday 07:30 AM 02:30 PM Thursday 07:30 AM 02:30 PM Friday 07:30 AM 02:30 PM,35.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
3984,4,Preschool Program,Permanent,60.0,,,,60.0,,0.0,,,60.0,1781,True,True,False,False,True,True,0.0,0.0,11.0,0.0,Monday 07:30 AM 02:30 PM Tuesday 07:30 AM 02:30 PM Wednesday 07:30 AM 02:30 PM Thursday 07:30 AM 02:30 PM Friday 07:30 AM 02:30 PM,35.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
2595,4,Child Care Center,Permanent,60.0,,,,60.0,,0.0,,,60.0,3980,True,True,False,False,True,True,0.0,0.0,5.0,0.0,Monday 08:00 AM 03:00 PM Tuesday 08:00 AM 03:00 PM Wednesday 08:00 AM 03:00 PM Thursday 08:00 AM 03:00 PM Friday 08:00 AM 03:00 PM,35.0,Preschool,False,False,False,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
304,4,Child Care Center,Permanent,40.0,,,,0.0,,40.0,,,40.0,1455,True,True,False,False,True,True,0.0,0.0,5.0,0.0,Monday 08:00 AM 02:30 PM Tuesday 08:00 AM 02:30 PM Wednesday 08:00 AM 02:30 PM Thursday 08:00 AM 02:30 PM Friday 08:00 AM 02:30 PM,32.5,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
4069,5,Preschool Program,Permanent,88.0,,,,0.0,,88.0,,,88.0,11483,True,True,False,False,True,True,0.0,0.0,15.0,0.0,other,30.0,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,Sign Language,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
2216,4,Child Care Center,Permanent,138.0,0.0,18.0,48.0,0.0,0.0,72.0,0.0,0.0,138.0,795,False,True,True,False,True,True,3.0,0.0,10.0,8.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Mixed Preschool School Age",False,True,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_3
600,2,Child Care Center,Permanent,109.0,0.0,10.0,23.0,0.0,0.0,76.0,0.0,0.0,109.0,11509,False,True,True,False,True,True,2.0,8.0,14.0,3.0,other,61.25,"Infants, Toddlers, Preschool",False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,,Food/Dietary,,,,,,Social Emotional Behaviors,Speech/Communication,,county_19
3381,4,Large Family Child Care Home,Permanent,12.0,12.0,0.0,0.0,,0.0,,0.0,0.0,12.0,1627,False,True,False,False,True,True,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:30 PM Tuesday 7:00 AM 5:30 PM Wednesday 7:00 AM 5:30 PM Thursday 7:00 AM 5:30 PM Friday 7:00 AM 5:30 PM,52.5,Home,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_15
197,1,Child Care Center,Permanent,90.0,0.0,0.0,10.0,0.0,0.0,80.0,0.0,0.0,90.0,5830,False,True,False,False,True,True,0.0,0.0,10.0,0.0,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,"Toddlers, Preschool",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_41
1433,4,Child Care Center,Permanent,160.0,,,,0.0,,160.0,,,160.0,1789,False,False,False,True,False,True,0.0,0.0,77.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM,38.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,Cognitive Delays,,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_37
2997,2,Child Care Center,Permanent,61.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,0.0,61.0,1727,False,True,True,False,True,True,0.0,16.0,45.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Toddlers, Preschool",False,False,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_12
2868,4,Child Care Center,Permanent,90.0,,,,0.0,,90.0,,,90.0,8117,False,False,False,False,False,True,0.0,0.0,0.0,0.0,other,115.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,Spanish,,,,,Diabetes,,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,,,county_1
3049,4,Child Care Center,Permanent,132.0,0.0,18.0,24.0,0.0,0.0,90.0,0.0,0.0,132.0,2142,False,True,True,False,True,True,0.0,0.0,1.0,0.0,Monday 07:30 AM 05:30 PM Tuesday 07:30 AM 05:30 PM Wednesday 07:30 AM 05:30 PM Thursday 07:30 AM 05:30 PM Friday 07:30 AM 05:30 PM,50.0,"Infants, Toddlers, Preschool",True,False,False,False,,,,English,,,,Hebrew,,,,,,,Russian,,,,,,,,Food/Dietary,,,,Respiratory Illness,,,,Willing to Support,county_4
827,4,Child Care Center,Permanent,150.0,0.0,9.0,34.0,0.0,0.0,107.0,0.0,0.0,150.0,5764,False,False,False,False,False,True,0.0,0.0,0.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Preschool",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,,,county_1
4001,2,Child Care Center,Permanent,137.0,0.0,9.0,24.0,0.0,0.0,104.0,0.0,0.0,137.0,6506,False,False,False,False,False,False,2.0,4.0,10.0,0.0,Monday 06:30 AM 06:00 PM Tuesday 06:30 AM 06:00 PM Wednesday 06:30 AM 06:00 PM Thursday 06:30 AM 06:00 PM Friday 06:30 AM 06:00 PM,57.5,"Infants, Toddlers, Preschool",True,True,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,,Social Emotional Behaviors,,Willing to Support,county_4
4328,4,Child Care Center,Permanent,167.0,0.0,9.0,30.0,0.0,0.0,128.0,0.0,0.0,167.0,6317,False,False,False,False,False,True,,,,,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Preschool",False,False,True,False,,,,,,,,,,,,,,,Russian,,Spanish,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
1586,2,Child Care Center,Permanent,169.0,0.0,9.0,34.0,0.0,0.0,126.0,0.0,0.0,169.0,5428,False,True,False,False,True,True,0.0,6.0,14.0,0.0,Monday 07:00 AM 06:00 PM Tuesday 07:00 AM 06:00 PM Wednesday 07:00 AM 06:00 PM Thursday 07:00 AM 06:00 PM Friday 07:00 AM 06:00 PM,55.0,"Infants, Toddlers, Preschool",False,False,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Willing to Support,county_41
3790,4,Child Care Center,Permanent,138.0,0.0,10.0,34.0,0.0,0.0,94.0,0.0,0.0,138.0,8687,False,True,True,False,True,True,0.0,3.0,18.0,0.0,Monday 7:00 AM 6:00 PM Tuesday 7:00 AM 6:00 PM Wednesday 7:00 AM 6:00 PM Thursday 7:00 AM 6:00 PM Friday 7:00 AM 6:00 PM,55.0,"Infants, Toddlers, Preschool",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_41
1893,1,Child Care Center,Permanent,124.0,,,,0.0,,124.0,,,124.0,1991,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 7:00 AM 5:00 PM Tuesday 7:00 AM 5:00 PM Wednesday 7:00 AM 5:00 PM Thursday 7:00 AM 5:00 PM Friday 7:00 AM 5:00 PM,50.0,Mixed Preschool School Age,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_11
2601,4,Child Care Center,Permanent,126.0,0.0,10.0,24.0,0.0,0.0,92.0,0.0,0.0,126.0,4126,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 06:30 AM 05:30 PM Tuesday 06:30 AM 05:30 PM Wednesday 06:30 AM 05:30 PM Thursday 06:30 AM 05:30 PM Friday 06:30 AM 05:30 PM,55.0,"Infants, Toddlers, Mixed Preschool School Age",True,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,,county_3
4366,2,Child Care Center,Permanent,89.0,0.0,17.0,19.0,0.0,0.0,53.0,0.0,0.0,89.0,5809,False,True,True,False,True,True,0.0,0.0,0.0,0.0,Monday 07:30 AM 05:00 PM Tuesday 07:30 AM 05:00 PM Wednesday 07:30 AM 05:00 PM Thursday 07:30 AM 05:00 PM Friday 07:30 AM 05:00 PM,47.5,"Infants, Toddlers, Preschool",True,True,True,True,,,,English,,,,,,,,,,,,,,,,,,,Food/Dietary,,,Physical Delays/Limitations,,,,,Willing to Support,county_12
1736,1,Child Care Center,Permanent,170.0,0.0,0.0,20.0,0.0,0.0,150.0,0.0,0.0,170.0,11509,False,False,False,False,False,True,0.0,2.0,12.0,7.0,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,"Toddlers, Preschool",True,True,True,True,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
1267,4,Child Care Center,Permanent,59.0,0.0,8.0,10.0,0.0,0.0,41.0,0.0,0.0,59.0,1342,False,False,False,False,False,True,0.0,0.0,4.0,0.0,Monday 6:30 AM 6:00 PM Tuesday 6:30 AM 6:00 PM Wednesday 6:30 AM 6:00 PM Thursday 6:30 AM 6:00 PM Friday 6:30 AM 6:00 PM,57.5,"Infants, Toddlers, Preschool",True,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_18
3576,4,Preschool Program,Permanent,40.0,,,,40.0,,0.0,,,40.0,11036,True,True,False,False,True,True,,,,,other,30.0,Preschool,False,False,False,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_4
1601,1,Preschool Program,Permanent,20.0,,,,0.0,,20.0,,,20.0,4360,True,False,False,False,False,True,0.0,0.0,3.0,0.0,other,28.67,Preschool,False,False,True,False,,,,English,,,,,,,,,,,,,,,,,Cognitive Delays,Diabetes,Food/Dietary,Medical/Special Procedures,,Physical Delays/Limitations,Respiratory Illness,Seizure Disorders,Social Emotional Behaviors,Speech/Communication,Willing to Support,county_42
2210,1,Child Care Center,Permanent,62.0,0.0,20.0,24.0,0.0,0.0,18.0,0.0,0.0,62.0,4423,False,False,False,False,False,False,0.0,0.0,0.0,0.0,Monday 07:00 AM 05:30 PM Tuesday 07:00 AM 05:30 PM Wednesday 07:00 AM 05:30 PM Thursday 07:00 AM 05:30 PM Friday 07:00 AM 05:30 PM,52.5,"Infants, Toddlers, Preschool",True,True,True,False,,,,English,,,,,,,,,,,,,,,,,,,,,,,Respiratory Illness,,Social Emotional Behaviors,Speech/Communication,,county_41
