provider_id,qr_rating,facility_type,licensed_capacity,num_visits,ages_served,age_min,age_max,license_age_days,special_features,amenity_accredited_by_a_national_organization,amenity_field_trips,amenity_home_pick_up,amenity_provides_care_for_head_start,amenity_provides_nc_pre_k,amenity_provides_transportation,amenity_will_enroll_children_with_special_needs,ratio_1_year_olds_children,ratio_2_year_olds_children,ratio_3_year_olds_children,ratio_4_year_olds_children,ratio_5_12_year_olds_children,ratio_5_year_old_pre_schoolers_children,ratio_infants_children,restriction_daytime_care_only,restriction_enhanced_requirements,restriction_no_cooking,restriction_reduced_ratios,restriction_serves_no_more_than_two,visits_announced_announced
2937,5,CCC,18,7,3 through 6,3,6,1473,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,0,0,0,,,,reduced ratios,,
6164,4,CCC,36,6,3 through 6,3,6,2250,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,0,0,0,,,,,,Announced
2521,5,CCC,100,5,0 through 12,0,12,1416,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,9,12,19,0,0,,,,reduced ratios,,
1637,4,CCC,50,6,0 through 12,0,12,1460,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
1593,5,CCC,18,8,3 through 5,3,5,247,other,,Field Trips,Home Pick Up,Provides care for head start,,Provides transportation,Will enroll children with special needs,0,0,9,12,0,0,0,,,,reduced ratios,,Announced
3993,5,CCC,18,6,3 through 5,3,5,1187,other,,Field Trips,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,0,0,0,,,,reduced ratios,,
5275,5,CCC,45,7,0 through 12,0,12,556,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,Announced
5004,5,CCC,93,23,0 through 12,0,12,397,other,,,,,,,Will enroll children with special needs,0,0,9,12,14,0,0,,,,reduced ratios,,
4811,5,CCC,158,14,0 through 12,0,12,92,other,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
5133,4,CCC,55,8,3 through 6,3,6,929,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,,,Will enroll children with special needs,0,0,10,13,0,0,0,,,,,,Announced
4221,3,FCC,8,8,0 through 12,0,12,86,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
3321,5,CCC,99,13,0 through 12,0,12,737,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/19 Children,,,,,,Provides transportation,,0,0,9,12,19,0,0,,,,reduced ratios,,Announced
4063,5,CCC,60,8,3 through 5,3,5,36,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,9,9,0,0,0,,,,,,Announced
5467,3,FCC,8,7,0 through 12,0,12,60,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
254,3,FCC,8,9,0 through 12,0,12,58,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
1700,5,CCC,20,6,3 through 5,3,5,304,Additional Services & Amenities Will enroll children with special needs Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,
1554,5,CCC,20,6,3 through 5,3,5,44,other,,,Home Pick Up,,Provides NC Pre-K,Provides transportation,,0,0,9,9,0,0,0,,,,,,
857,4,FCC,8,7,0 through 12,0,12,3245,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,Announced
2773,5,FCC,8,16,0 through 12,0,12,2301,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
2587,3,FCC,8,8,0 through 12,0,12,60,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
5329,5,CCC,86,14,0 through 12,0,12,47,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
1851,5,CCC,240,12,0 through 12,0,12,1513,Additional Services & Amenities Provides care for head start Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
691,5,CCC,110,12,0 through 12,0,12,941,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,reduced ratios,,Announced
3767,5,CCC,75,6,3 through 5,3,5,86,other,,,,Provides care for head start,,Provides transportation,,0,0,9,12,0,14,0,,,,,,
2292,5,CCC,80,7,2 through 5,2,5,66,other,,,,Provides care for head start,,,,0,0,9,12,0,0,0,,,,,,
2858,5,CCC,46,8,3 through 12,3,12,151,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
4208,5,CCC,15,8,4 through 12,4,12,2235,other,,,,,,Provides transportation,,0,0,0,12,19,0,0,,,,reduced ratios,,
5510,4,FCC,10,7,0 through 12,0,12,242,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,Announced
3157,5,CCC,54,11,0 through 12,0,12,1482,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,Provides transportation,,0,0,10,13,15,0,0,,,,,,Announced
2197,5,CCC,36,7,3 through 6,3,6,2706,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,9,9,0,0,0,,,,,,Announced
897,5,CCC,36,6,3 through 5,3,5,2554,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,9,9,0,0,0,,,,reduced ratios,,
4395,5,CCC,45,14,0 through 12,0,12,2824,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/15 Children,,,,,,,,0,0,10,13,15,0,0,,,,,,
30,5,CCC,34,7,2 through 5,2,5,66,other,,,,Provides care for head start,,Provides transportation,,0,0,9,12,0,0,0,,,,,,
5076,5,CCC,100,7,0 through 12,0,12,1438,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,Provides transportation,,0,0,15,20,25,0,0,,,,,,
4387,5,FCC,8,7,0 through 12,0,12,235,Additional Services & Amenities Provides transportation School Pick Up,,,,,,Provides transportation,,,,,,,,,,,,,,
2094,5,FCC,8,6,4 through 12,4,12,122,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
2299,5,FCC,8,7,2 through 12,2,12,23,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,,,,,,,,,,,,,
2526,4,CCC,70,6,0 through 12,0,12,93,other,,Field Trips,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
1582,5,CCC,36,7,3 through 5,3,5,32,other,,,Home Pick Up,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,Announced
2685,5,CCC,36,7,3 through 5,3,5,32,other,,Field Trips,Home Pick Up,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,10,0,0,0,,,,,,
1141,5,CCC,80,7,3 through 5,3,5,57,other,,Field Trips,Home Pick Up,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,Announced
6011,5,CCC,90,6,3 through 5,3,5,18,other,,Field Trips,Home Pick Up,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,10,0,0,0,,enhanced requirements,,,,
883,3,CCC,24,9,0 through 12,0,12,291,other,,,,,,,Will enroll children with special needs,0,0,13,13,20,0,0,,,,,,
4726,5,FCC,8,7,4 through 12,4,12,58,Additional Services & Amenities Provides transportation,,,,,,Provides transportation,,,,,,,,,,,,,,
5909,3,CCC,70,6,0 through 12,0,12,1566,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/15 Children 4 Year Olds 0 Adult(s)/20 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/25 Children,,,,,,Provides transportation,,0,0,15,20,25,0,0,,,,,,
5322,4,CCC,29,8,0 through 12,0,12,3155,other,,,,,,,Will enroll children with special needs,0,0,15,15,25,0,0,,,,,,Announced
4532,4,CCC,50,9,0 through 12,0,12,23,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
2276,3,CCC,40,11,0 through 12,0,12,1082,other,,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
2715,5,CCC,24,8,0 through 12,0,12,512,Additional Services & Amenities Will enroll children with special needs Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
5393,5,CCC,80,9,3 through 5,3,5,87,other,,,,Provides care for head start,,Provides transportation,,0,0,10,13,0,0,0,,,,,,
2971,4,CCC,49,16,0 through 12,0,12,765,Additional Services & Amenities Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,,,0,0,10,13,20,0,0,,,,,,
4123,4,CCC,155,22,0 through 12,0,12,66,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,Announced
1976,5,FCC,8,7,0 through 12,0,12,1594,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
5308,4,FCC,8,6,0 through 12,0,12,1395,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,
4069,4,CCC,29,6,0 through 12,0,12,2158,Additional Services & Amenities Will enroll children with special needs Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
5237,3,CCC,142,6,0 through 12,0,12,1363,Additional Services & Amenities Provides transportation Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,,Provides transportation,,0,0,10,13,20,0,0,,,,,,
1664,5,CCC,199,10,0 through 12,0,12,1508,other,,,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,
4802,1,FCC,8,7,0 through 12,0,12,87,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
3111,5,CCC,100,6,0 through 12,0,12,1235,Additional Services & Amenities Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/10 Children 4 Year Olds 0 Adult(s)/13 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/20 Children,,,,,Provides NC Pre-K,Provides transportation,,0,0,10,13,20,0,0,,,,,,
3888,5,CCC,60,6,3 through 5,3,5,101,other,,,,Provides care for head start,,Provides transportation,,0,0,10,13,0,13,0,,,,,,
1547,4,CCC,45,7,2 through 12,2,12,642,other,,,,,,,Will enroll children with special needs,0,9,10,13,20,15,0,,,,,,Announced
6198,5,CCC,244,29,0 through 12,0,12,1073,other,,Field Trips,,,,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
4366,3,FCC,8,10,0 through 12,0,12,3203,Additional Services & Amenities,,,,,,,,,,,,,,,,,,,,Announced
5386,4,FCC,8,6,0 through 12,0,12,1565,Additional Services & Amenities Will enroll children with special needs,,,,,,,Will enroll children with special needs,,,,,,,,,,,,serves no more than two,
6430,5,CCC,44,8,3 through 12,3,12,540,other,,,,,,,Will enroll children with special needs,0,0,9,12,0,14,0,,,,reduced ratios,,Announced
1267,5,CCC,18,9,3 through 5,3,5,176,other,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,12,0,14,0,,,,,,
1184,5,CCC,18,6,3 through 6,3,6,115,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,,,
5343,5,CCC,18,6,3 through 5,3,5,43,other,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,0,0,,,,,,
1379,5,CCC,18,7,2 through 5,2,5,582,other,,Field Trips,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,0,0,,,,reduced ratios,,Announced
5089,5,CCC,20,6,3 through 5,3,5,432,other,Accredited by a national organization,Field Trips,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,0,0,,,,reduced ratios,,Announced
192,5,CCC,18,6,2 through 5,2,5,746,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides transportation Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/9 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,9,9,0,0,0,,,,reduced ratios,,Announced
1711,5,CCC,193,26,0 through 12,0,12,361,other,,Field Trips,,,Provides NC Pre-K,Provides transportation,Will enroll children with special needs,0,0,10,13,20,0,0,,,,,,Announced
768,3,CCC,75,10,0 through 12,0,12,905,other,,,,,,,,6,10,15,20,25,20,5,,,,,,
5252,5,CCC,16,6,3 through 5,3,5,247,Additional Services & Amenities Will enroll children with special needs Provides care for head start Provides NC Pre-K Staff/Child Ratio Policy Infants 0 Adult(s)/0 Children 1 Year Olds 0 Adult(s)/0 Children 2 Year Olds 0 Adult(s)/0 Children 3 Year Olds 0 Adult(s)/9 Children 4 Year Olds 0 Adult(s)/12 Children 5 Year Old Pre-schoolers 0 Adult(s)/0 Children 5-12 Year Olds 0 Adult(s)/0 Children,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,12,0,0,0,,,,,,
3960,5,CCC,18,9,3 through 5,3,5,435,other,,,,Provides care for head start,Provides NC Pre-K,,Will enroll children with special needs,0,0,9,9,0,9,0,,,,reduced ratios,,Announced
