provider_id,qr_rating,special_needs_experience,has_accreditation,openings_capacity,openings_status,has_immediate_openings,openings_age_label,days_open,earliest_open,latest_close,weekly_hours,basics_language,basics_schedule,basics_meals,basics_subsidies_accepted,age_range,min_age_months,max_age_months,accred_national_association_for_the_education_of_young_children,lang_arabic,lang_chinese_cantonese,lang_chinese_mandarin,lang_chinese_other,lang_english,lang_farsi,lang_french,lang_hindi,lang_hmong,lang_japanese,lang_korean,lang_other,lang_punjabi,lang_russian,lang_sign_language,lang_somali,lang_spanish,lang_tagalog,lang_vietnamese,meal_am_snack,meal_breakfast,meal_child_care_food_program_ccfp,meal_dinner,meal_lunch,meal_pm_snack,sched_after_school,sched_before_school,sched_drop_in,sched_evening,sched_full_time,sched_full_year,sched_part_time,sched_rotating_schedule,sched_school_year_only,sched_seasonal,sched_summer_only,subsidy_accepts_subsidized_payment,subsidy_ca_state_preschool_program,subsidy_head_start,subsidy_other_child_care_and_development_program_funded_by_the_cde,subsidy_other_public_contract,tag_academic,tag_art_based,tag_bilingual,tag_child_development,tag_child_directed,tag_co_op,tag_constructivist,tag_covid_19_emergency_response_care,tag_developmentally_appropriate_practices,tag_high_scope,tag_homework_study_time,tag_kindergarten,tag_montessori,tag_no_pets,tag_other,tag_parent_involvement,tag_play_based,tag_playgroup,tag_potty_training,tag_pre_kindergarten_preschool,tag_project_based,tag_reggio_emilia,tag_religious,tag_special_needs,tag_subsidize,tag_virtual_distance_learning,transport_bus,transport_car,transport_walking,business_hours_fr_06_00_am_06_00_pm,business_hours_fr_06_30_am_06_00_pm,business_hours_fr_07_00_am_05_00_pm,business_hours_fr_07_00_am_05_30_pm,business_hours_fr_07_00_am_06_00_pm,business_hours_fr_07_30_am_05_30_pm,business_hours_fr_08_00_am_03_00_pm,business_hours_fr_08_00_am_11_00_am,business_hours_fr_08_30_am_11_30_am,business_hours_mo_06_00_am_06_00_pm,business_hours_mo_06_30_am_06_00_pm,business_hours_mo_07_00_am_05_00_pm,business_hours_mo_07_00_am_05_30_pm,business_hours_mo_07_00_am_06_00_pm,business_hours_mo_07_30_am_04_30_pm,business_hours_mo_07_30_am_05_30_pm,business_hours_mo_08_00_am_03_00_pm,business_hours_mo_08_00_am_04_00_pm,business_hours_mo_08_00_am_11_00_am,business_hours_mo_08_30_am_11_30_am,business_hours_other,business_hours_th_06_00_am_06_00_pm,business_hours_th_06_30_am_06_00_pm,business_hours_th_07_00_am_05_00_pm,business_hours_th_07_00_am_05_30_pm,business_hours_th_07_00_am_06_00_pm,business_hours_th_07_30_am_04_30_pm,business_hours_th_07_30_am_05_30_pm,business_hours_th_08_00_am_03_00_pm,business_hours_th_08_00_am_04_00_pm,business_hours_th_08_00_am_11_00_am,business_hours_th_08_30_am_11_30_am,business_hours_tu_06_00_am_06_00_pm,business_hours_tu_06_30_am_06_00_pm,business_hours_tu_07_00_am_05_00_pm,business_hours_tu_07_00_am_05_30_pm,business_hours_tu_07_00_am_06_00_pm,business_hours_tu_07_30_am_05_30_pm,business_hours_tu_08_00_am_03_00_pm,business_hours_tu_08_00_am_04_00_pm,business_hours_tu_08_00_am_11_00_am,business_hours_tu_08_30_am_11_30_am,business_hours_we_06_00_am_06_00_pm,business_hours_we_06_30_am_06_00_pm,business_hours_we_07_00_am_05_30_pm,business_hours_we_07_00_am_06_00_pm,business_hours_we_07_30_am_05_30_pm,business_hours_we_08_00_am_03_00_pm,business_hours_we_08_00_am_04_00_pm,business_hours_we_08_00_am_11_00_am,business_hours_we_08_30_am_11_30_am,meal_other
357,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
19121,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
18196,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,"Head Start, Accepts Subsidized Payment",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
2546,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
538,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,,"Full Time, School year only",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
1571,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
17334,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,"Head Start, Accepts Subsidized Payment",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
8955,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
19288,5,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
3232,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
14092,4,0,0,40,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
16110,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
6180,5,0,0,23,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
1352,4,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
8760,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
11009,5,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
17884,4,0,0,23,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
5612,4,1,0,79,Infants (0 to 23 months)Contact provider for details Preschool (2 to 5 years)Contact provider for details,,0 to 23 months,5,450,960,39.0,"English, Farsi, Spanish","Full Time, Part time, School year only","Breakfast, AM Snack, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, CA State Preschool Program, Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",other,4,60,,,,,,English,Farsi,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,,Part time,,School year only,,,Accepts Subsidized Payment,CA State Preschool Program,Head Start,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,4,0,0,82,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Part time, School year only",Not provided,"Head Start, Accepts Subsidized Payment",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,Part time,,School year only,,,Accepts Subsidized Payment,,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
3453,5,0,0,60,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,4,330,990,44.0,"English, Spanish, Labels, Labels English",Full Time,"Breakfast, Lunch, PM Snack",Accepts Subsidized Payment,2 years - 6 years,24,72,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,PM Snack,,,,,Full Time,,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,5,0,0,144,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,945,41.25,"English, Spanish","Full Time, Part time, Full year, School year only",other,"Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",1 years - 5 years,12,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,Child Care Food Program (CCFP),,Lunch,,,,,,Full Time,Full year,Part time,,School year only,,,Accepts Subsidized Payment,,,Other Child Care and Development Program funded by the CDE,,,,,Child Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4,,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,465,1395,77.5,"English, Spanish","Part time, Full year","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)",Other Child Care and Development Program funded by the CDE,3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,,Full year,Part time,,,,,,,,Other Child Care and Development Program funded by the CDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,4,1,0,83,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,450,1050,50.0,"English, Spanish","Full Time, Part time, Full year","Breakfast, Lunch, PM Snack, Child Care Food Program (CCFP)","CA State Preschool Program, Other Child Care and Development Program funded by the CDE, Accepts Subsidized Payment",2 years - 5 years,24,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,,,Full Time,Full year,Part time,,,,,Accepts Subsidized Payment,CA State Preschool Program,,Other Child Care and Development Program funded by the CDE,,,,Bilingual,Child Development,,,,,Developmentally Appropriate Practices,,,,,,,Parent Involvement,Play based,,Potty training,Pre-kindergarten/Preschool,,,,Special Needs,,,,,,,,,,,Fr 07:30 AM - 05:30 PM,,,,,,,,,,Mo 07:30 AM - 05:30 PM,,,,,,,,,,,,Th 07:30 AM - 05:30 PM,,,,,,,,,,Tu 07:30 AM - 05:30 PM,,,,,,,,,We 07:30 AM - 05:30 PM,,,,,
2900,4,0,0,23,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,660,15.0,"English, Spanish, Labels, Labels English","Part time, School year only","Breakfast, Lunch, PM Snack",Accepts Subsidized Payment,other,48,48,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,PM Snack,,,,,,,Part time,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 08:00 AM - 11:00 AM,,,,,,,,,,,Mo 08:00 AM - 11:00 AM,,,,,,,,,,,,Th 08:00 AM - 11:00 AM,,,,,,,,,,Tu 08:00 AM - 11:00 AM,,,,,,,,,We 08:00 AM - 11:00 AM,,
3831,4,1,0,202,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,690,17.5,"English, Spanish","Part time, School year only","Breakfast, Lunch, PM Snack","Head Start, CA State Preschool Program",3 years - 5 years,36,60,,,,,,English,,,,,,,,,,,,Spanish,,,,Breakfast,,,Lunch,PM Snack,,,,,,,Part time,,School year only,,,,CA State Preschool Program,Head Start,,,,,,Child Development,,,,,,,,,,No Pets,,,Play based,,,Pre-kindergarten/Preschool,,,,Special Needs,Subsidize,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16895,5,0,0,190,Infants (0 to 23 months)No Openings Preschool (2 to 5 years)No Openings,0,0 to 23 months,5,435,1080,53.75,"English, Spanish","Full Time, Part time, Drop in, Rotating Schedule, Full year, School year only, Summer only","Breakfast, AM Snack, Lunch, PM Snack, Child Care Food Program (CCFP)","Head Start, Accepts Subsidized Payment",1 months - 5 years,1,60,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,Child Care Food Program (CCFP),,Lunch,PM Snack,,,Drop in,,Full Time,Full year,Part time,Rotating Schedule,School year only,,Summer only,Accepts Subsidized Payment,,Head Start,,,,,,,,Co-op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,5,1,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, Full year",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
2898,4,1,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,"English, Spanish","Full Time, Part time, Drop in, Rotating Schedule, Full year, School year only, Summer only",Lunch,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,Spanish,,,,,,,Lunch,,,,Drop in,,Full Time,Full year,Part time,Rotating Schedule,School year only,,Summer only,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
18774,4,1,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,"English, Spanish","Full Time, Part time, Drop in, Rotating Schedule, Full year, School year only, Summer only","Breakfast, AM Snack, Lunch, PM Snack, Dinner, Child Care Food Program (CCFP)",Accepts Subsidized Payment,other,48,48,,,,,,English,,,,,,,,,,,,Spanish,,,AM Snack,Breakfast,Child Care Food Program (CCFP),Dinner,Lunch,PM Snack,,,Drop in,,Full Time,Full year,Part time,Rotating Schedule,School year only,,Summer only,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
17509,5,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,English,other,Child Care Food Program (CCFP),Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,Child Care Food Program (CCFP),,,,,Before School,,,Full Time,Full year,Part time,,School year only,,,Accepts Subsidized Payment,,,,,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
5816,5,0,0,48,Preschool (2 to 5 years)No Openings,0,2 to 5 years,5,480,960,40.0,English,"Full Time, Full year",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
18741,5,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, Full year",Not provided,"Head Start, Accepts Subsidized Payment",0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,Head Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
13649,4,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
12874,4,0,0,45,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,English,"Full Time, Full year",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
8708,4,0,0,24,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,360,1080,60.0,English,"Full Time, School year only",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,,,,School year only,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr 06:00 AM - 06:00 PM,,,,,,,,,Mo 06:00 AM - 06:00 PM,,,,,,,,,,,,Th 06:00 AM - 06:00 PM,,,,,,,,,,,Tu 06:00 AM - 06:00 PM,,,,,,,,,,We 06:00 AM - 06:00 PM,,,,,,,,,
1424,4,0,0,48,Preschool (2 to 5 years)Contact provider for details,,2 to 5 years,5,480,960,40.0,English,"Full Time, Full year",Not provided,Accepts Subsidized Payment,0 months - 11 months,0,11,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,Full Time,Full year,,,,,,Accepts Subsidized Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo 08:00 AM - 04:00 PM,,,other,,,,,,,,,Th 08:00 AM - 04:00 PM,,,,,,,,,,Tu 08:00 AM - 04:00 PM,,,,,,,,,We 08:00 AM - 04:00 PM,,,
