provider_id,qr_rating,has_license_number,dhhs_matched,program_type,capacity,full_time_staff,part_time_staff,num_accreditations,dhhs_license_type,dhhs_capacity,dhhs_ages_from,dhhs_ages_to,dhhs_age_from_months,dhhs_age_to_months,dhhs_days_open,dhhs_days_open_count,dhhs_hours_from,dhhs_hours_to,dhhs_hours_from_minutes,dhhs_hours_to_minutes,dhhs_hours_open_minutes,dhhs_issue_year,accreditation_name,age_infants,age_preschool,age_school_age,age_toddlers,day_friday,day_monday,day_saturday,day_sunday,day_thursday,day_tuesday,day_wednesday,info_accepts_child_care_subsidy,info_serves_children_with_special_needs,geo_county
2426,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2014,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_30
2320,2,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0730,1630,450.0,990.0,540.0,2020,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_27
1175,5,True,True,Family Child Care Home,10.0,1.0,,1,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2018,other,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
3,4,True,True,Child Care Center,140.0,2.0,4.0,0,Child Care Center,140,3 YRS,13 YRS,36.0,156.0,MTWTHF,5,0630,2000,390.0,1200.0,810.0,2000,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1314,5,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2007,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_20
2592,1,True,True,Child Care Center,200.0,9.0,2.0,0,Child Care Center,200,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
1710,2,True,True,Child Care Center,99.0,8.0,,0,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2565,2,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2012,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
3015,2,True,True,Child Care Center,114.0,,,0,Child Care Center,114,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
311,2,True,True,Child Care Center,50.0,6.0,,0,Child Care Center,50,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
262,2,True,True,Child Care Center,50.0,16.0,5.0,0,Child Care Center,50,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2015,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2201,1,True,True,Family Child Care Home,10.0,,,0,Provisional Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,other,3,0600,2100,360.0,1260.0,900.0,2025,,,,,,Friday,,Saturday,Sunday,,,,,Serves children with special needs,county_33
661,2,True,True,Child Care Center,146.0,15.0,5.0,0,Child Care Center,146,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1730,390.0,1050.0,660.0,2023,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1549,1,True,True,Child Care Center,177.0,18.0,10.0,0,Child Care Center,177,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
748,2,True,True,Child Care Center,159.0,15.0,2.0,0,Child Care Center,159,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,other,360.0,1095.0,735.0,2018,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2896,1,True,True,Child Care Center,212.0,10.0,6.0,0,Child Care Center,212,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1830,360.0,1110.0,750.0,2018,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
1356,3,True,True,Child Care Center,90.0,7.0,18.0,1,Child Care Center,90,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
68,1,True,True,Preschool,27.0,1.0,,0,Preschool,27,3 YRS,6 YRS,36.0,72.0,MTWTF,5,0830,1530,510.0,930.0,420.0,1998,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_12
3125,2,True,True,Child Care Center,61.0,5.0,1.0,0,Child Care Center,61,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_9
456,2,True,True,Child Care Center,70.0,7.0,7.0,0,Child Care Center,70,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0500,1800,300.0,1080.0,780.0,2002,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_9
2939,2,True,True,Family Child Care Home,12.0,3.0,4.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2013,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_29
1203,2,True,True,Child Care Center,107.0,9.0,,0,Child Care Center,107,6 WKS,other,1.38,108.0,MTWTHF,5,0600,1930,360.0,1170.0,810.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_2
2432,2,True,True,Family Child Care Home,12.0,3.0,3.0,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_29
2898,1,True,True,Child Care Center,40.0,5.0,1.0,0,Child Care Center,40,3 YRS,6 YRS,36.0,72.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2023,,,Preschool,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
2099,2,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0600,1800,360.0,1080.0,720.0,2009,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_23
2152,1,True,True,Preschool,24.0,1.0,,0,Preschool,24,3 YRS,5 YRS,36.0,60.0,MTWTH,4,0800,other,480.0,720.0,240.0,2022,,,Preschool,,,,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_37
482,1,True,True,Family Child Care Home,10.0,,1.0,0,Family Child Care Home II,10,6 WKS,13 YRS,1.38,156.0,MTWTFSSU,7,0000,2400,0.0,1440.0,1440.0,2004,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2467,1,True,True,Child Care Center,142.0,24.0,4.0,0,Child Care Center,142,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2010,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_30
3057,1,True,True,Child Care Center,90.0,6.0,6.0,0,Child Care Center,90,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_36
3063,4,True,True,Child Care Center,100.0,15.0,6.0,1,Child Care Center,100,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0630,1800,390.0,1080.0,690.0,1996,National Association for the Education of Young Children,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2976,2,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2013,,,,,,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_33
1561,2,True,True,Child Care Center,98.0,20.0,2.0,0,Child Care Center,98,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2016,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_30
1836,3,True,True,Child Care Center,98.0,16.0,2.0,0,Child Care Center,98,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
1554,2,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0530,other,330.0,1350.0,1020.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_22
2448,2,True,True,,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
2191,2,True,True,,12.0,,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0800,1730,480.0,1050.0,570.0,2019,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_20
1507,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWThFSSu,7,0000,2400,0.0,1440.0,1440.0,2007,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2093,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2013,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_16
1471,5,True,True,Family Child Care Home,12.0,,,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1730,420.0,1050.0,630.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_43
1768,1,True,True,Family Child Care Home,12.0,,,0,Provisional Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2025,,,,,,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_2
510,2,True,True,Child Care Center,40.0,9.0,,0,Child Care Center,40,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1930,360.0,1170.0,810.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
572,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0600,1800,360.0,1080.0,720.0,1998,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_23
2985,1,True,True,Child Care Center,55.0,9.0,1.0,0,Child Care Center,55,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2023,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_16
2178,1,True,True,Family Child Care Home,10.0,,,0,Provisional Family Child Care Home I,10,6 WKS,10 YRS,1.38,120.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2025,,Infants,,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_31
2051,3,True,True,Child Care Center,122.0,20.0,2.0,0,Child Care Center,122,6 WKS,12 YRS,1.38,144.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2012,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
1871,2,True,True,Child Care Center,45.0,6.0,,0,Child Care Center,45,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,other,other,345.0,1215.0,870.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_1
3177,3,True,True,Child Care Center,35.0,7.0,,0,Child Care Center,35,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2021,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
188,1,True,True,Child Care Center,50.0,6.0,2.0,0,Provisional Child Care Center,50,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1800,420.0,1080.0,660.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_34
2696,1,True,True,Family Child Care Home,12.0,,1.0,0,Family Child Care Home II,12,6 WKS,12 YRS,1.38,144.0,MTWTHFS,6,0600,1800,360.0,1080.0,720.0,2019,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,,,county_1
1808,2,True,True,Child Care Center,56.0,4.0,3.0,0,Child Care Center,56,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0500,1900,300.0,1140.0,840.0,2021,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_3
126,5,True,True,Child Care Center,30.0,3.0,1.0,0,Child Care Center,30,3 YRS,5 YRS,36.0,60.0,MTWTHF,5,0730,1730,450.0,1050.0,600.0,2005,,,Preschool,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
2792,1,True,True,Child Care Center,60.0,3.0,6.0,0,Child Care Center,60,other,13 YRS,60.0,156.0,MTWTHF,5,0730,1800,450.0,1080.0,630.0,2025,,,,School Age,,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
278,1,True,True,Child Care Center,75.0,6.0,4.0,0,Child Care Center,75,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_39
1265,5,True,True,Child Care Center,71.0,,2.0,0,Child Care Center,71,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0530,1800,330.0,1080.0,750.0,2024,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
2005,1,True,True,Child Care Center,20.0,2.0,1.0,0,Child Care Center,20,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_28
18,2,True,True,Family Child Care Home,12.0,,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_27
1901,2,True,True,Child Care Center,135.0,10.0,4.0,0,Child Care Center,135,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2019,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_41
1794,1,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0600,1800,360.0,1080.0,720.0,2020,,,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,,,county_1
2232,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTF,5,0630,1830,390.0,1110.0,720.0,2014,,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_16
2955,1,True,True,Child Care Center,270.0,38.0,10.0,0,Child Care Center,270,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_14
858,1,True,True,Family Child Care Home,10.0,,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2025,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_20
1852,2,True,True,Child Care Center,70.0,7.0,4.0,0,Child Care Center,60,6 WKS,13 YRS,1.38,156.0,other,7,0600,2300,360.0,1380.0,1020.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
2866,1,True,True,Child Care Center,152.0,14.0,13.0,0,Child Care Center,152,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_1
2027,2,True,True,Child Care Center,94.0,,,0,Child Care Center,94,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2002,,,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
1442,3,True,True,Child Care Center,18.0,6.0,,0,Child Care Center,18,6 WKS,6 YRS,1.38,72.0,MTWTHF,5,0600,1700,360.0,1020.0,660.0,2025,,Infants,,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_43
1402,1,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,other,12 YRS,2.99,144.0,MTWTHF,5,0700,1700,420.0,1020.0,600.0,2025,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_1
2443,2,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0700,1900,420.0,1140.0,720.0,2012,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,Serves children with special needs,county_1
478,1,True,True,Family Child Care Home,10.0,1.0,1.0,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2017,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
2492,2,True,True,Family Child Care Home,12.0,1.0,1.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0000,2400,0.0,1440.0,1440.0,2006,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_33
2061,5,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHFS,6,0000,2400,0.0,1440.0,1440.0,2018,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_27
2149,1,True,True,Family Child Care Home,12.0,1.0,4.0,0,Family Child Care Home II,12,6 WKS,13 YRS,1.38,156.0,MTWTFSS,7,0000,2400,0.0,1440.0,1440.0,2003,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_30
316,5,True,True,Child Care Center,79.0,11.0,6.0,0,Child Care Center,79,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2020,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_16
644,5,True,True,Child Care Center,150.0,12.0,9.0,0,Child Care Center,150,6 WKS,13 YRS,1.38,156.0,MTWTHFSSU,7,0500,2000,300.0,1200.0,900.0,2015,,Infants,Preschool,School Age,Toddlers,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Accepts child care subsidy,Serves children with special needs,county_12
2436,2,True,True,Child Care Center,60.0,13.0,2.0,0,Child Care Center,120,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2008,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_6
2427,2,True,True,Family Child Care Home,10.0,1.0,,0,Family Child Care Home I,10,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0530,1800,330.0,1080.0,750.0,2006,,,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_31
1161,1,True,True,Child Care Center,144.0,20.0,10.0,0,Child Care Center,144,6 WKS,12 YRS,1.38,144.0,MTWTHF,5,0630,1800,390.0,1080.0,690.0,2022,,Infants,Preschool,School Age,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,,,county_33
1079,3,True,True,Child Care Center,99.0,14.0,2.0,1,Child Care Center,99,6 WKS,13 YRS,1.38,156.0,MTWTHF,5,0600,1800,360.0,1080.0,720.0,2002,National Early Childhood Program Accreditation,Infants,Preschool,,Toddlers,Friday,Monday,,,Thursday,Tuesday,Wednesday,Accepts child care subsidy,,county_33
